Id,ProductId,IsPrimary,Url
6b71b505-65d8-43a6-9db8-e1a1515d5658,f2d1757e-9c53-4ec3-a8c9-d63a972e50e1,True,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/uhilkoau5xmywwkw1ekx.jpg"
352b38ea-c600-4a0b-bc41-382b5eaf2b39,a667edbb-6384-4f79-94b8-f1b9219b9e6b,True,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/pydoe2cjed0vjf2or3kk.jpg"
6da783b1-b533-4358-b884-e0d513a0065a,4c52a5da-418e-4bdf-ba20-3f49119ea399,True,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/xkg1pweump6uhajxdn7y.jpg"
21933301-16c8-4ae4-85ae-7711ac59da64,1e81d8fc-3d0f-49e0-b596-9a2d0cd0675a,True,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/c4fqrcdtmux6sdv8lq4o.jpg"
b5a8ab5a-8c6b-4ce2-85c4-f08e3cb8e61c,b9a05e91-0f07-4938-8167-b75e6136175d,True,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/ffddf4528375471cb02d465b546f4697.jpg"
60702767-a798-4c83-809b-747f9af9780d,26292869-8efc-4507-9a15-623abde7da3e,True,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/qwyph0ryjvrnimzm98tq.jpg"
e005f740-f0fe-471d-841b-d561dcf7b215,90828848-6657-4313-bdd3-cc84f8d8081e,True,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/lwfoqt9iygk2n0rkyhql.jpg"
e137fc85-fb15-460f-b9a8-3a0ba63a38c3,a7e8e4fe-c530-4a24-86ab-addefd88a625,True,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/jv6sexgkqc9bkfwhxnbv.jpg"
52c6e107-33e9-48a6-9a76-40f14fa62348,221ddebd-68fa-4a4f-9f73-09c2e8c6b3b1,True,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/ly4rp256e6sytjaxz8ht.jpg"
bd0918b3-a055-4142-83ea-badb6125ddf3,4adf982b-a638-4116-9081-05d0ce3a57f9,True,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/1fa02b0711dc4f91a367fdd438cb6e98.jpg"
