CompanyName,CompanyId,LogoUrl,IsDeleted,ProductsCount
Obsurge Biotech Ltd,7d19be94-ff4b-48d4-b797-b67803f8254f,https://res.cloudinary.com/dwahjkgbk/image/upload/v1761570652/Screenshot_20251027_160704_Chrome_lzsssz.jpg,0,0
Corona Remedies Pvt Ltd,3e7152b3-e91d-4f42-9973-978adf8eaae4,https://res.cloudinary.com/dwahjkgbk/image/upload/v1761570652/Screenshot_20251027_160704_Chrome_lzsssz.jpg,0,0
Wallace Pharmaceuticals Pvt Ltd,292159e5-cd01-4635-82d2-f3761c3a3802,https://res.cloudinary.com/dwahjkgbk/image/upload/v1761570652/Screenshot_20251027_160704_Chrome_lzsssz.jpg,0,0
Unison Pharmaceuticals Pvt Ltd,b237fb7c-de6d-4acb-96fe-7c07e63a1703,https://res.cloudinary.com/dwahjkgbk/image/upload/v1761570652/Screenshot_20251027_160704_Chrome_lzsssz.jpg,0,0
Novartis India Ltd,497c8c7d-7223-45c2-9b38-0b98680a0a61,https://res.cloudinary.com/dwahjkgbk/image/upload/v1761570652/Screenshot_20251027_160704_Chrome_lzsssz.jpg,0,0
Pfizer Ltd,d4b6c475-f613-4dc3-8dd6-ddecb1d15df4,https://res.cloudinary.com/dwahjkgbk/image/upload/v1761570652/Screenshot_20251027_160704_Chrome_lzsssz.jpg,0,0
Biochem Pharmaceutical Industries,81914687-c4ce-476b-a0ee-2134f65bc0ea,https://res.cloudinary.com/dwahjkgbk/image/upload/v1761570652/Screenshot_20251027_160704_Chrome_lzsssz.jpg,0,0
Blue Cross Laboratories Ltd,f3510075-71e4-453b-a133-77ef25a04f4c,https://res.cloudinary.com/dwahjkgbk/image/upload/v1761570652/Screenshot_20251027_160704_Chrome_lzsssz.jpg,0,0
Alteus Biogenics Pvt Ltd,9f2ee9a3-3188-46f5-9bfc-c88d3f5c2555,https://res.cloudinary.com/dwahjkgbk/image/upload/v1761570652/Screenshot_20251027_160704_Chrome_lzsssz.jpg,0,0
Mohrish Pharmaceuticals,cdaf475c-942f-4cca-b518-261f9bbf8273,https://res.cloudinary.com/dwahjkgbk/image/upload/v1761570652/Screenshot_20251027_160704_Chrome_lzsssz.jpg,0,0
La Renon Healthcare Pvt Ltd,d3f98a65-350b-4765-b76f-6bdaf82a39fd,https://res.cloudinary.com/dwahjkgbk/image/upload/v1761570652/Screenshot_20251027_160704_Chrome_lzsssz.jpg,0,0
Albert David Ltd,c0f936ab-4bba-4de2-a7af-ab26995c3fcd,https://res.cloudinary.com/dwahjkgbk/image/upload/v1761570652/Screenshot_20251027_160704_Chrome_lzsssz.jpg,0,0
FDC Ltd,0c8eb925-1b37-4c93-9467-3ba804b239f4,https://res.cloudinary.com/dwahjkgbk/image/upload/v1761570652/Screenshot_20251027_160704_Chrome_lzsssz.jpg,0,0
Ind Swift Laboratories Ltd,ba81af14-8ff7-435e-9637-8946e04de3a9,https://res.cloudinary.com/dwahjkgbk/image/upload/v1761570652/Screenshot_20251027_160704_Chrome_lzsssz.jpg,0,0
